goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;dimensions.Quantile;ATTR_ENDPOINT
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;398;Kazakhstan;2014.0;12.50519;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;398;Kazakhstan;2014.0;22.62891;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;417;Kyrgyzstan;2011.0;25.65016;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;417;Kyrgyzstan;2011.0;23.89148;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;417;Kyrgyzstan;2012.0;17.35811;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;417;Kyrgyzstan;2012.0;21.08072;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;417;Kyrgyzstan;2013.0;25.79409;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;417;Kyrgyzstan;2013.0;25.32387;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;428;Latvia;2008.0;7.67277;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;428;Latvia;2008.0;7.69174;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;428;Latvia;2009.0;14.00812;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;428;Latvia;2009.0;9.84013;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;426;Lesotho;2017.0;1.91771;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;426;Lesotho;2017.0;1.57945;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;430;Liberia;2007.0;11.44857;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;430;Liberia;2007.0;10.3525;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;430;Liberia;2014.0;1.27181;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;430;Liberia;2014.0;0.75558;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;430;Liberia;2016.0;2.02857;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;430;Liberia;2016.0;1.63256;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;440;Lithuania;2008.0;2.8735;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;440;Lithuania;2008.0;2.22928;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;450;Madagascar;2010.0;1.03113;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;450;Madagascar;2010.0;5.69943;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;480;Mauritius;2006.0;1.36234;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;480;Mauritius;2006.0;1.50367;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;480;Mauritius;2012.0;4.13439;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;480;Mauritius;2012.0;2.16028;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;480;Mauritius;2017.0;2.28899;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;480;Mauritius;2017.0;5.56806;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2007.0;8.53055;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2007.0;5.2661;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2009.0;10.48438;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2009.0;5.90736;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2010.0;6.76638;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2010.0;4.09141;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2012.0;6.11845;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2012.0;10.18903;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2014.0;8.39103;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2014.0;5.37865;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2016.0;9.49403;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;496;Mongolia;2016.0;6.49025;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;499;Montenegro;2011.0;3.58474;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;499;Montenegro;2011.0;3.96;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;499;Montenegro;2012.0;3.54356;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;499;Montenegro;2012.0;7.14999;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;499;Montenegro;2013.0;4.923;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;499;Montenegro;2013.0;2.19372;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;499;Montenegro;2014.0;3.61241;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;499;Montenegro;2014.0;2.46184;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;504;Morocco;2009.0;6.85028;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;504;Morocco;2009.0;8.29858;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;508;Mozambique;2014.0;1.1965;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;508;Mozambique;2014.0;0.67629;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;104;Myanmar;2009.0;0.78349;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;104;Myanmar;2009.0;2.33733;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;516;Namibia;2015.0;2.50375;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;516;Namibia;2015.0;2.83329;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;558;Nicaragua;2009.0;1.48619;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;558;Nicaragua;2009.0;3.57803;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;_T;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
['1'];['1.3'];['1.3.1'];SI_COV_LMKT;[World Bank] Proportion of population covered by labour market programs (%);460;558;Nicaragua;2014.0;6.19888;Float;;;;;;ASPIRE: The Atlas of Social Protection - Indicators of Resilience and Equity, The World Bank. Data are based on national representative household surveys. (datatopics.worldbank.org/aspire/);;[''];CA;PERCENT;G;Q1;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SI_COV_LMKT&pageSize=999999999
