COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
KGZ;Kyrgyzstan;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;LS;LSO;LSO;nan
LBR;Liberia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;LR;LBR;LBR;nan
LBY;Libya;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;MKD;nan
MDG;Madagascar;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MG;MDG;MDG;nan
MWI;Malawi;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MW;MWI;MWI;nan
MYS;Malaysia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MY;MYS;MYS;nan
MDV;Maldives;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MV;MDV;MDV;nan
MLI;Mali;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;ML;MLI;MLI;nan
MLT;Malta;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2016;No. There are no provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2016;No. There are no provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2016;Yes, there are some provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2016;Yes, there are some provisions in national legislation regulating marketing and/or advertising to children.;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2016;No data;This indicator assesses whether there is national legislation regulating marketing or advertising to children. Data is from DLA Piper, Advertising and Marketing to Children Global Report (p.5 indicators 2 and 2.1): https://www.dlapiper.com/en/uk/insights/publications/2016/12/advertising-and-marketing-to-children/. Answer categories include: Yes, there is national legislation regulating marketing to children and provisions are substantial or complete. Yes, there is national legislation regulating marketing to children and there are some provisions. No, there are no provisions regulating marketing or advertising to children in national legislation. This was a colloboration between DLA Piper and UNICEF and at present the study is limited to 36 countries.;;;;;;;;;;;;PL;POL;POL;nan
