COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
PSE;State of Palestine;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2021;No Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2021;No Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2021;Draft legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2021;Draft Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;GBR;nan
USA;United States;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2021;Legislation;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2021;No Data;Despite the importance of consumer confidence for business-to-consumer e-commerce, many developing and transition economies still lack laws to protect consumers online. In as many as 52 countries, it was not possible to obtain data, suggesting that online consumer protection is not being fully addressed. Out of 142 countries for which data are available, 115 have adopted legislation on consumer protection related to e-commerce. That share varies from 78% in Europe to 52% in Africa and 71% in the Americas.;;;;;;;;;;;;;;ZWE;nan
