goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Age;dimensions.Sex;dimensions.Reporting Type;ATTR_ENDPOINT
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;400;Jordan;2016.0;1;Float;;;;;;CLS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;400;Jordan;2016.0;2.3;Float;;;;;;CLS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;400;Jordan;2016.0;1.7;Float;;;;;;CLS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;296;Kiribati;2019.0;14.5;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;296;Kiribati;2019.0;18.5;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;296;Kiribati;2019.0;16.5;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;417;Kyrgyzstan;2018.0;19.1;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;417;Kyrgyzstan;2018.0;25.1;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;417;Kyrgyzstan;2018.0;22.3;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;418;Lao People's Democratic Republic;2017.0;27.4;Float;;;;;;MICS 2017, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;418;Lao People's Democratic Republic;2017.0;29;Float;;;;;;MICS 2017, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;418;Lao People's Democratic Republic;2017.0;28.2;Float;;;;;;MICS 2017, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;419;Latin America and the Caribbean;2020.0;6;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;419;Latin America and the Caribbean;2020.0;7.9;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;419;Latin America and the Caribbean;2020.0;4;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;426;Lesotho;2018.0;12.7;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;426;Lesotho;2018.0;15.1;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;426;Lesotho;2018.0;13.9;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;430;Liberia;2020.0;34.3;Float;;;;;;DHS 2019-20;;[' '];C;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;430;Liberia;2020.0;29.3;Float;;;;;;DHS 2019-20;;[' '];C;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;430;Liberia;2020.0;31.7;Float;;;;;;DHS 2019-20;;[' '];C;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;450;Madagascar;2018.0;35.1;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;450;Madagascar;2018.0;38.3;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;450;Madagascar;2018.0;36.7;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;454;Malawi;2020.0;14;Float;;;;;;MICS 2019-20;;[' '];C;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;454;Malawi;2020.0;13.9;Float;;;;;;MICS 2019-20;;[' '];C;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;454;Malawi;2020.0;14.1;Float;;;;;;MICS 2019-20;;[' '];C;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;466;Mali;2017.0;11.6;Float;;;;;;Enquête Modulaire et Permanente auprès des Ménages 2017, UNICEF and ILO calculations;;['These estimates differ from the standard indicator definitions due to differences in questionnaire design and the types of economic activities captured by the survey. These estimates are not comparable with those previously published in the global SDG database'];CA;PERCENT;6-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;466;Mali;2017.0;14.6;Float;;;;;;Enquête Modulaire et Permanente auprès des Ménages 2017, UNICEF and ILO calculations;;['These estimates differ from the standard indicator definitions due to differences in questionnaire design and the types of economic activities captured by the survey. These estimates are not comparable with those previously published in the global SDG database'];CA;PERCENT;6-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;466;Mali;2017.0;13.2;Float;;;;;;Enquête Modulaire et Permanente auprès des Ménages 2017, UNICEF and ILO calculations;;['These estimates differ from the standard indicator definitions due to differences in questionnaire design and the types of economic activities captured by the survey. These estimates are not comparable with those previously published in the global SDG database'];CA;PERCENT;6-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;478;Mauritania;2015.0;12.6;Float;;;;;;MICS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;478;Mauritania;2015.0;15.4;Float;;;;;;MICS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;478;Mauritania;2015.0;14;Float;;;;;;MICS 2015, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;484;Mexico;2019.0;4.7;Float;;;;;;ENTI 2019, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;484;Mexico;2019.0;3.4;Float;;;;;;ENTI 2019, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;484;Mexico;2019.0;6;Float;;;;;;ENTI 2019, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;496;Mongolia;2018.0;13.2;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;496;Mongolia;2018.0;16.1;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;496;Mongolia;2018.0;14.7;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;499;Montenegro;2018.0;7;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;499;Montenegro;2018.0;8.5;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;499;Montenegro;2018.0;7.7;Float;;;;;;MICS 2018, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;104;Myanmar;2015.0;9.7;Float;;;;;;LFS 2015, UNICEF and ILO calculations;;['These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.'];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;104;Myanmar;2015.0;10.2;Float;;;;;;LFS 2015, UNICEF and ILO calculations;;['These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.'];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;104;Myanmar;2015.0;9.9;Float;;;;;;LFS 2015, UNICEF and ILO calculations;;['These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.'];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;524;Nepal;2014.0;23.1;Float;;;;;;MICS 2014, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;524;Nepal;2014.0;20.3;Float;;;;;;MICS 2014, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;524;Nepal;2014.0;21.7;Float;;;;;;MICS 2014, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;562;Niger;2012.0;34.1;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;562;Niger;2012.0;34.4;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;562;Niger;2012.0;34.5;Float;;;;;;DHS 2012, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-14;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;566;Nigeria;2017.0;31.5;Float;;;;;;MICS 2016-17, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;566;Nigeria;2017.0;32.3;Float;;;;;;MICS 2016-17, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;566;Nigeria;2017.0;30.7;Float;;;;;;MICS 2016-17, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;807;North Macedonia;2019.0;2.1;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;807;North Macedonia;2019.0;3.7;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;807;North Macedonia;2019.0;2.9;Float;;;;;;MICS 2018-19, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;747;Northern Africa and Western Asia;2020.0;7.8;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;747;Northern Africa and Western Asia;2020.0;5.6;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;747;Northern Africa and Western Asia;2020.0;9.9;Float;;;;;;DHS, MICS, LFS and other national surveys;;['The definition applied differs from the SDG indicator definition in that it also includes children in hazardous industries and occupations. 80 per cent of surveys were within the reference period of 2016 to 2020.'];E;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;586;Pakistan;2018.0;10.1;Float;;;;;;LFS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;10-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;586;Pakistan;2018.0;12.5;Float;;;;;;LFS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;10-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;586;Pakistan;2018.0;11.4;Float;;;;;;LFS 2017-18, UNICEF and ILO calculations;;[' '];CA;PERCENT;10-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;591;Panama;2016.0;1.4;Float;;;;;;Encuesta Trabajo Infantil (ETI) 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;591;Panama;2016.0;3.3;Float;;;;;;Encuesta Trabajo Infantil (ETI) 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;MALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;591;Panama;2016.0;2.3;Float;;;;;;Encuesta Trabajo Infantil (ETI) 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;600;Paraguay;2016.0;13.1;Float;;;;;;MICS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;FEMALE;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
['8'];['8.7'];['8.7.1'];SL_TLF_CHLDEC;Proportion of children engaged in economic activity and household chores, by sex and age (%);307;600;Paraguay;2016.0;17.9;Float;;;;;;MICS 2016, UNICEF and ILO calculations;;[' '];CA;PERCENT;5-17;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SL_TLF_CHLDEC&pageSize=999999999
