COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
JOR;Jordan;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;JO;JOR;JOR;nan
KAZ;Kazakhstan;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;KZ;KAZ;KAZ;nan
KEN;Kenya;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;KE;KEN;KEN;nan
KIR;Kiribati;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;KI;KIR;KIR;nan
PRK;North Korea;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;;;PRK;nan
KOR;South Korea;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;;;KOR;nan
XK;Kosovo;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;XK;XKX;XK;nan
KWT;Kuwait;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;KW;KWT;KWT;nan
KGZ;Kyrgyzstan;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;;;KGZ;nan
LAO;Laos;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;;;LAO;nan
LVA;Latvia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;LV;LVA;LVA;nan
LBN;Lebanon;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;LB;LBN;LBN;nan
LSO;Lesotho;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;LS;LSO;LSO;nan
LBR;Liberia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;LR;LBR;LBR;nan
LBY;Libya;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;LY;LBY;LBY;nan
LIE;Liechtenstein;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;LI;LIE;LIE;nan
LTU;Lithuania;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;LT;LTU;LTU;nan
LUX;Luxembourg;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;LU;LUX;LUX;nan
MKD;Macedonia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;;;MKD;nan
MDG;Madagascar;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MG;MDG;MDG;nan
MWI;Malawi;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MW;MWI;MWI;nan
MYS;Malaysia;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MY;MYS;MYS;nan
MDV;Maldives;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MV;MDV;MDV;nan
MLI;Mali;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;ML;MLI;MLI;nan
MLT;Malta;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MT;MLT;MLT;nan
MHL;Marshall Islands;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MH;MHL;MHL;nan
MRT;Mauritania;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MR;MRT;MRT;nan
MUS;Mauritius;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MU;MUS;MUS;nan
MEX;Mexico;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MX;MEX;MEX;nan
FSM;Micronesia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;FM;FSM;FSM;nan
MDA;Moldova;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MD;MDA;MDA;nan
MCO;Monaco;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MC;MCO;MCO;nan
MNG;Mongolia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MN;MNG;MNG;nan
MNE;Montenegro;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;ME;MNE;MNE;nan
MAR;Morocco;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MA;MAR;MAR;nan
MOZ;Mozambique;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;MZ;MOZ;MOZ;nan
MMR;Myanmar;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;;;MMR;nan
NAM;Namibia;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;NA;NAM;NAM;nan
NRU;Nauru;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;NR;NRU;NRU;nan
NPL;Nepal;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;NP;NPL;NPL;nan
NLD;Netherlands;2019;There is an SRO and an industry code of practice.;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;NL;NLD;NLD;nan
NZL;New Zealand;2019;There is either an SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2019;No evidence of SRO or an industry code of practice;"This indicator assesses whether there is self-regulation of marketing and advertising, through an industry code of practice and/or an SRO (a self-regulatory organisation, which is an independent body set up and/or funded by the advertising industry to apply self-regulatory standards aimed at ensuring that advertisements are ethical). Data is sourced from the ICAS Global Factbook 2019, Appendix: List of Advertising Self-Regulatory Organizations worldwide, and from DLA Piper, Advertising and Marketing to Children Global Report, 2016, indicator 4. Industry code of practice regulating marketing and/or advertising. Answer categories: There is an SRO AND an industry code of practice; there is either an SRO OR an industry code of practice; there is no SRO or industry code of practice.";;;;;;;;;;;;NI;NIC;NIC;nan
