COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
PAK;Pakistan;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2021;No Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2021;No Data;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2021;Draft Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2021;No Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2021;No Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2021;No Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2021;No Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2021;No Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2021;No Data;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2021;Draft Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;GBR;nan
USA;United States;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2021;No Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2021;Draft Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2021;Legislation;Cybercrime is a growing concern to countries at all levels of developments and affects both, buyers and sellers. While 156 countries (80 per cent) have enacted cybercrime legislation, the pattern varies by region: Europe has the highest adoption rate (91 per cent) and Africa the lowest (72 per cent). The evolving cybercrime landscape and resulting skills gaps are a significant challenge for law enforcement agencies and prosecutors, especially for cross-border enforcement.;;;;;;;;;;;;;;ZWE;nan
