DATAFLOW;REF_AREA;FREQ;MEASURE;OCU;TIME_PERIOD;OBS_VALUE;OBS_STATUS;UNIT_MEASURE_TYPE;UNIT_MEASURE;UNIT_MULT;SOURCE;NOTE_SOURCE;NOTE_INDICATOR;NOTE_CLASSIF;DECIMALS;UPPER_BOUND;LOWER_BOUND;ATTR_ENDPOINT
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_8;2021;-2.98;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_9;2021;1.55;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_0;2021;;U;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2022;6.34;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_1;2022;18.06;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_2;2022;19.92;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_3;2022;11.98;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_4;2022;22.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_5;2022;21.79;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_6;2022;1.12;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_7;2022;16.53;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_8;2022;-5.17;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_9;2022;6.29;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MDA;A;EAR_GGAP_RT;OCU_ISCO08_0;2022;;U;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MDL: Moldovan leu;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2020;24.82;;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_1;2020;13.12;U;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_2;2020;31.41;;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_3;2020;34.86;;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_4;2020;-19.98;;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_5;2020;-15.69;;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_7;2020;34.14;;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_8;2020;;U;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_9;2020;71.69;;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MLI;A;EAR_GGAP_RT;OCU_ISCO08_0;2020;7.31;;RT;PT;0;LFS - Enquête Emploi Permanente Auprès des Ménages;Repository: ILO-STATISTICS - Micro data processing;XOF: West African CFA franc;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2020;14.02;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_1;2020;-9.03;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_2;2020;19.35;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_3;2020;1.19;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_4;2020;-2.95;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_5;2020;6.51;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_6;2020;41.07;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_7;2020;24.29;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_8;2020;-5.27;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MMR;A;EAR_GGAP_RT;OCU_ISCO08_9;2020;23.81;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester;MMK: Kyat;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2020;3.46;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_1;2020;-22.33;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_2;2020;13.87;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_3;2020;10.48;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_4;2020;13.52;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_5;2020;3.75;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_6;2020;-0.49;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_7;2020;25.78;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_8;2020;-17.65;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_9;2020;0.92;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_0;2020;-3.02;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2021;12.58;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_1;2021;22.45;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_2;2021;17.17;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_3;2021;20.28;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_4;2021;10.38;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_5;2021;7.88;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_6;2021;7.53;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_7;2021;16.42;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_8;2021;-1.93;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_9;2021;9.23;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MNG;A;EAR_GGAP_RT;OCU_ISCO08_0;2021;12.71;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;MNT: Tögrög;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_TOTAL;2021;12.99;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_1;2021;11.58;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_2;2021;20.38;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_3;2021;14.55;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_4;2021;5.28;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_5;2021;33.41;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_6;2021;10.81;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_7;2021;27.94;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_8;2021;38.94;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
ILO:DF_EAR_GGAP_OCU_RT(1.0);MUS;A;EAR_GGAP_RT;OCU_ISCO08_9;2021;26.21;;RT;PT;0;LFS - Continuous Multi-Purpose Household Survey;Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old;MUR: Mauritian rupee;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_EAR_GGAP_OCU_RT/?format=csv&startPeriod=2020-01-01&endPeriod=2023-12-31
