COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
NZL;New Zealand;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NZ;NZL;NZL;nan
NIC;Nicaragua;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NI;NIC;NIC;nan
NER;Niger;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NE;NER;NER;nan
NGA;Nigeria;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2018;No data;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;PSE;nan
PAN;Panama;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2018;yes;Article 1 of Paraguayan Law Number 2.861/06 imposes sanctions on “whoever, by any means, produces, or reproduces” child pornography. Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2018;yes;"Interpretation of the term “child pornography” is based on the case law and a legal doctrine (e.g. a judgment of the Supreme Court of 23 November 2010, ref. IV KK 173/10; M. Mozgawa (edit.) M. Budyn-Kulik, Mr. Kozłowska-Kalisz, M. Kulik, Criminal Code: Reference, ed. Oficyna 2010). Letter from Maciej Pisarski, Charge d’affaires, Embassy of the Republic of Poland, Washington, D.C., to the International Centre for Missing & Exploited Children (Aug. 29, 2012) (on file with the International Centre for Missing & Exploited Children).";"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2018;yes;Article 176 of the Penal Code of Portugal criminalizes the “use of a minor in pornographic photography, film or recording, to…produce, distribute, import, export, disclose, display or assign, under any title or by any means.” Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2018;yes;"Article 180 of the Penal Code 2012 of Sao Tome & Principe criminalizes those who ""produce, distribute, import, export, publish, display or give in any capacity or any means, photograph, film or pornographic recording representing a minor 14 years, irrespective of the medium….” Emphasis added.";"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2018;yes;Article 185 of the Penal Code of Serbia criminalizes one who “electronically or otherwise makes accessible images, audio-visual or other objects of pornographic content created by the exploitation of a minor.” Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2018;yes;Section 1 of the Sexual Offences Act of Sierra Leone states that “child pornography” means – any photograph, film, video or other visual representation that shows a person who is or who is depicted as being under the age of 18 and is engaged in or is depicted as engaged in sexual activity.” It further criminalizes anyone who “makes, produces, distributes, transmits, prints or publishes child pornography.” Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2018;yes;A major review of the Penal Code is underway. A key area under review is whether there should be dedicated laws to deal with activities related to child abuse material – from the making of such material to possession and distribution of the material. A related area under review is whether such offences should attract more severe penalties to send a stronger deterrent message. The review proposals will be tabled for public consultation in late 2018. Letter from His Excellency Ashok Kumar Mirpuri, Ambassador of the Republic of Singapore, Embassy of the Republic of Singapore, Washington, D.C., to the International Centre for Missing & Exploited Children (Aug. 31, 2018) (on file with the International Centre for Missing & Exploited Children);"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2018;yes;Chapter 16 Section 10a of the Penal Code of Sweden criminalizes portraying a child in a pornographic nature, disseminating, transferring, granting use, exhibiting or “in any other way” making such a picture of a child available to some other person. Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2018;yes;Article 176 (1) of the Penal Code of Timor Leste criminalizes “Any person who, for predominantly sexual purposes, uses, exposes or represents a minor aged less than 17 years performing any sexual activity, whether real or stimulated, or by any other means, exhibits the sexual activity or sexual organs of a minor.” Emphasis added.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;TLS;nan
TGO;Togo;2018;yes;Article 392 of the Law No. 2007-017 of 6 July 2007 constituting the Children’s Code of Togo states that, “child pornography means, any representation, by any means whatsoever, of a child engaged in explicit sexual activities, real or simulated, or any representation of the sexual parts of a child, for primarily sexual purposes.” Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;TGO;nan
TON;Tonga;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2018;yes;For the purposes of this report, the United Kingdom includes England and Wales. The Protection of Children (Northern Ireland) Order 1978, Section 3, criminalizes one who takes, permits to be taken, distributes, shows, possesses with a view to its distribution, or publishes an indecent photograph or pseudo-photograph of a child under the age of 18. The term “indecent photograph” includes film, a copy of an indecent photograph or film, and an indecent photograph comprised in a film. An “indecent pseudo-photograph” includes a copy of an indecent pseudo-photograph and data stored on a computer disc or by other electronic means which is capable of conversion. A “pseudo-photograph” means an image, whether produced by computergraphics or otherwise, which appears to be a photograph. In Section 52 of the Civic Government (Scotland) Act 1982 (amended), the law criminalizes one who takes, permits to be taken, distributes, shows, possesses with a view to its distribution, or publishes an indecent photograph or pseudo-photograph of a child under the age of 18. The term “indecent photograph” is not defined. A “pseudo-photograph” means an image, whether produced by computergraphics or otherwise, which appears to be a photograph. Section 52A further criminalizes possession of indecent photographs or pseudo-photographs of children.;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;GBR;nan
USA;United States;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;USA;nan
URY;Uruguay;2018;yes;Article 3 of Law 17.815 of 2004 of the Oriental Republic of Uruguay criminalizes “one that in any way facilitates…the marketing, dissemination, exhibition, import, export, distribution, offer, storage or acquisition of pornographic material that contains the image or any other representation of one or more minors.” Emphasis added;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2018;no;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2018;yes;;"The indicator assesses whether the law provides for technology-facilitated CSAM
offenses  166: In order to qualify as a technology-facilitated offense, we were looking for specific mention of a computer, computer system, Internet, ICT, or similar language (even if such mention is of a “computer image” or something similar in the definition of “child sexual abuse material”). In cases where other language is used in national legislation, an explanatory footnote is provided";;;;;;;;;;;;;;VEN;nan
