COUNTRY_NAME;"Population 
(from United Nations Population Division, World Population Prospects)";Region;RAW_OBS_VALUE;Est. number of people in modern slavery;Factor One Governance Issues ;Factor Two Nourishment and Access ;Factor Three Inequality;Factor Four Disenfranchised Groups;Factor Five Effects of Conflict;Final overall (normalised, weighted) vulnerability score;Support survivors;%;Criminal justice;%.1;Coordination;%.2;NEG Government  complicity (1.4.3);NEG State-imposed forced labour (1.8.1);Address risk;%.3;Supply chains;%.4;SUM/104;SUM Neg;TOTAL;Credit rating;TIME_PERIOD;ATTR_UNIT_MEASURE;ATTR_ENDPOINT
Korea, Republic of;50594000.0;Asia and the Pacific;1.949238531185361;99000;33.88668787145429;29.355325593255053;25.656478200000006;33.7508949;13.369418426778394;29.83207888321078;3.233333333333333;35.925925925925924;1.6666666666666667;27.77777777777778;0.5;12.5;0.0;0.0;2.333333333333333;33.33333333333333;0.0;0.0;7.7333333333333325;0.0;27.619047619047617;CC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Saudi Arabia;31557000.0;Arab States;1.9319795013475227;61000;63.20244198678404;21.857396163406957;30.14879404333333;14.181743800000001;32.171237695842414;46.30761266815979;2.9166666666666665;32.407407407407405;2.5666666666666664;42.77777777777778;1.5;37.5;-1.0;0.0;1.833333333333333;26.190476190476186;0.0;0.0;8.816666666666666;-1.0;27.916666666666668;CC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Bahrain;1372000.0;Arab States;1.875850464329546;3000;62.993868526874394;25.83131773046428;34.50977737568964;23.996790693069308;25.404505283416956;49.581485932907945;4.966666666666666;55.18518518518518;2.2333333333333334;37.22222222222222;0.75;18.75;-1.0;0.0;2.1666666666666665;30.95238095238095;0.0;0.0;10.116666666666665;-1.0;32.5595238095238;CCC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Norway;5200000.0;Europe and Central Asia;1.8107448427435597;9000;15.655604180422188;17.760378523454253;13.101994224999999;9.419212230000001;10.78551868039986;4.50559656490466;6.133333333333333;68.14814814814815;4.966666666666667;82.77777777777779;2.25;56.25;0.0;0.0;5.166666666666666;73.8095238095238;0.2;10.0;18.716666666666665;0.0;66.84523809523809;BBB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Jordan;9159000.0;Arab States;1.8044632673281185;17000;57.89889768625054;15.664837282682413;41.845304043333336;47.4147698;26.206072968604882;49.89025143144303;4.333333333333333;48.148148148148145;2.5666666666666664;42.77777777777778;1.25;31.25;0.0;0.0;2.6666666666666665;38.095238095238095;0.0;0.0;10.816666666666665;0.0;38.63095238095237;CCC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Brazil;205962000.0;Americas;1.7923748144931844;369000;43.12643780079007;13.644272434701973;56.16896383116884;19.785284282384282;24.046151445507117;36.375212949924325;3.4999999999999996;38.888888888888886;2.8666666666666667;47.77777777777778;3.5;87.5;0.0;0.0;5.166666666666666;73.8095238095238;0.5333333333333333;26.666666666666668;15.566666666666666;0.0;55.595238095238095;BB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Netherlands;16938000.0;Europe and Central Asia;1.7683597557570074;30000;12.760866037881343;13.638813351854532;25.973939424999998;16.01661971;12.179282144341377;6.108299076396915;6.5;72.22222222222221;4.333333333333333;72.22222222222221;3.0;75.0;0.0;0.0;6.5;92.85714285714286;0.7333333333333334;36.66666666666667;21.066666666666666;0.0;75.23809523809524;A;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Austria;8679000.0;Europe and Central Asia;1.7380057127666169;15000;12.644721409932645;12.240467262394573;18.228774125;23.46203183333333;3.054958135380653;3.3548825781591547;6.55;72.77777777777777;3.6666666666666665;61.11111111111111;2.75;68.75;0.0;0.0;4.333333333333333;61.9047619047619;0.3666666666666667;18.333333333333336;17.666666666666668;0.0;63.0952380952381;BBB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Lebanon;5851000.0;Arab States;1.7172594906456122;10000;59.13498563093769;22.64797249792417;48.1292052;44.8299499;47.833431925222136;58.924344988223375;3.0500000000000003;33.88888888888889;1.7999999999999998;30.0;1.25;31.25;0.0;0.0;2.6666666666666665;38.095238095238095;0.0;0.0;8.766666666666666;0.0;31.309523809523803;CCC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Switzerland;8320000.0;Europe and Central Asia;1.6729613349300687;14000;11.580964342457353;12.184979298698023;15.177477699999999;20.090520533333336;4.858109041845643;1.5061400437948982;6.0;66.66666666666666;3.6333333333333333;60.55555555555555;1.5;37.5;0.0;0.0;5.666666666666666;80.95238095238095;0.0;0.0;16.799999999999997;0.0;59.999999999999986;BBB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Ireland;4700000.0;Europe and Central Asia;1.6679994861837193;8000;17.238475350015214;16.9979526767977;24.34644255;10.914061616666665;20.08829730570613;10.351477913503212;5.933333333333333;65.92592592592592;2.533333333333333;42.22222222222222;2.5;62.5;0.0;0.0;4.833333333333333;69.04761904761905;0.3666666666666667;18.333333333333336;16.166666666666664;0.0;57.738095238095234;BB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
United Arab Emirates;9154000.0;Arab States;1.6674075022690944;15000;47.877738625701554;15.145619667796947;24.679994043333334;7.759768517520216;11.91510264172201;26.79582101602223;5.666666666666667;62.96296296296296;2.466666666666667;41.111111111111114;2.25;56.25;0.0;0.0;3.0;42.857142857142854;0.0;0.0;13.383333333333333;0.0;47.797619047619044;B;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Finland;5482000.0;Europe and Central Asia;1.6543508741374977;9000;18.63798875253215;15.98972552175445;15.011073;17.781595566666667;11.176882546123386;8.231459793210426;4.833333333333333;53.703703703703695;2.966666666666667;49.44444444444444;3.25;81.25;0.0;0.0;5.0;71.42857142857143;0.16666666666666666;8.333333333333332;16.21666666666667;0.0;57.91666666666667;BB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Denmark;5689000.0;Europe and Central Asia;1.6266624477889537;9000;8.689699123654814;15.283824544537211;13.789601225000002;15.213206933333332;12.485958743491357;0.9999999999999755;5.633333333333333;62.59259259259259;3.3666666666666667;56.111111111111114;2.0;50.0;0.0;0.0;4.833333333333333;69.04761904761905;0.5666666666666667;28.333333333333332;16.4;0.0;58.57142857142856;BB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Paraguay;6639000.0;Americas;1.6040427348667732;11000;38.26784009662203;21.044540562440638;64.73711663333334;32.7203584;22.651993179161707;40.898012629479595;2.3499999999999996;26.111111111111107;3.4;56.666666666666664;1.5;37.5;-1.0;0.0;5.0;71.42857142857143;0.2;10.0;12.45;-1.0;40.89285714285714;B;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Sweden;9764000.0;Europe and Central Asia;1.5846299387166747;15000;10.239057814776752;17.005031672966346;17.4291994;13.005487739999998;18.276127872445866;4.2727318367363605;6.583333333333333;73.14814814814814;3.8666666666666663;64.44444444444444;3.25;81.25;0.0;0.0;5.166666666666666;73.8095238095238;0.3666666666666667;18.333333333333336;19.233333333333334;0.0;68.69047619047619;BBB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Qatar;2482000.0;Arab States;1.4999784116060035;4000;56.256077051030154;13.826780041405497;29.544611543333332;33.38392642958778;6.9672205036316806;37.720944772139056;4.766666666666666;52.962962962962955;1.9;31.666666666666664;1.25;31.25;-1.0;0.0;3.0;42.857142857142854;0.0;0.0;10.916666666666666;-1.0;35.416666666666664;CCC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Luxembourg;567000.0;Europe and Central Asia;1.485254724253869;<1,000;17.660222691969537;13.664854157637764;24.451211266666665;12.077036366666666;14.272074179842258;8.403904560862458;4.266666666666667;47.40740740740741;2.033333333333333;33.888888888888886;2.75;68.75;0.0;0.0;3.5;50.0;0.16666666666666666;8.333333333333332;12.716666666666667;0.0;45.416666666666664;B;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Kuwait;3936000.0;Arab States;1.4630037205035418;6000;59.67859608771196;20.082253019649986;29.257990709022966;29.306694999999998;28.49072369947361;45.8808575518493;2.583333333333333;28.7037037037037;2.033333333333333;33.888888888888886;1.0;25.0;-1.0;0.0;3.1666666666666665;45.23809523809524;0.0;0.0;8.783333333333333;-1.0;27.797619047619047;CC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Hong Kong, China;7246000.0;Asia and the Pacific;1.3957778077769296;10000;39.33807407174764;9.624477653772175;24.658029378109454;28.372805439469317;14.96532849409751;24.680369559363672;2.716666666666667;30.185185185185187;0.6000000000000001;10.000000000000002;0.5;12.5;0.0;0.0;2.1666666666666665;30.95238095238095;0.0;0.0;5.983333333333333;0.0;21.369047619047617;CC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Argentina;43418000.0;Americas;1.261023470984775;55000;39.26958623321769;11.364378581212875;44.981805775;23.635811466666667;13.361472454942186;28.881394076653457;6.3;70.0;4.233333333333333;70.55555555555556;2.5;62.5;-1.0;0.0;5.5;78.57142857142857;0.0;0.0;18.53333333333333;-1.0;62.619047619047606;BBB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
United States;319929000.0;Americas;1.2598330286818493;403000;18.285001676867523;18.223533064962275;30.27036667682927;15.622479438271606;28.63911389082463;15.87593416849713;8.333333333333332;92.59259259259258;4.533333333333333;75.55555555555556;2.25;56.25;0.0;-1.0;4.666666666666666;66.66666666666666;1.3;65.0;21.083333333333332;-1.0;71.72619047619048;BBB*;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Costa Rica;4808000.0;Americas;1.250377348059703;6000;35.23514423831001;16.651737077118295;40.698792174999994;29.436190466666663;12.230381749381484;28.353371717331694;4.833333333333333;53.703703703703695;2.5;41.66666666666667;2.5;62.5;0.0;0.0;4.166666666666666;59.52380952380951;0.0;0.0;13.999999999999998;0.0;49.99999999999999;BB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Uruguay;3432000.0;Americas;1.0337612883437022;4000;31.942026456989367;13.543790365706597;34.317130125;15.401488;9.50547238108103;19.65813603283915;3.65;40.55555555555556;2.9666666666666663;49.44444444444444;2.0;50.0;0.0;0.0;5.5;78.57142857142857;0.0;0.0;14.116666666666667;0.0;50.416666666666664;BB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Mauritius;1259000.0;Africa;0.9595334753995594;1000;25.524306219747448;17.739901819285674;33.593159325;31.129015166666665;12.170528371207075;21.19160579203848;3.933333333333333;43.7037037037037;2.333333333333333;38.888888888888886;0.0;0.0;0.0;0.0;3.5;50.0;0.0;0.0;9.766666666666666;0.0;34.88095238095238;CCC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Chile;17763000.0;Americas;0.7776805061164995;14000;28.48591573893956;13.849476128192928;49.97848197916667;23.460529662698416;20.308713799452693;25.629598773228764;6.883333333333333;76.48148148148147;3.2333333333333334;53.888888888888886;2.0;50.0;0.0;0.0;5.333333333333333;76.19047619047619;0.0;0.0;17.45;0.0;62.32142857142857;BBB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Australia;23800000.0;Asia and the Pacific;0.6481472810738844;15000;11.918105783054155;15.666670052433105;20.69032765438247;11.997208333333333;12.988831933411909;4.274663971347071;6.266666666666666;69.62962962962962;4.5;75.0;2.25;56.25;0.0;0.0;4.833333333333333;69.04761904761905;0.0;0.0;17.849999999999998;0.0;63.74999999999999;BBB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
New Zealand;4615000.0;Asia and the Pacific;0.6418228157378978;3000;12.201272181267816;18.355971124149573;16.167928747675962;6.999180308764941;6.9672205036316806;1.9051645497587142;4.833333333333333;53.703703703703695;2.8666666666666663;47.77777777777777;1.75;43.75;0.0;0.0;6.666666666666666;95.23809523809523;0.0;0.0;16.116666666666667;0.0;57.55952380952382;BB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Taiwan, China;23486000.0;Asia and the Pacific;0.49204569042789215;12000;24.45003598218624;24.748483174339125;40.59641946666667;21.0924306;1.3826807228915663;20.253403914250026;4.216666666666667;46.851851851851855;1.9333333333333333;38.666666666666664;1.0;25.0;0.0;0.0;3.0;42.857142857142854;0.16666666666666666;8.333333333333332;10.316666666666666;0.0;38.20987654320987;CCC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Canada;35950000.0;Americas;0.4816580895812831;17000;16.611464603138423;20.665239134869008;20.127533946028514;9.152403873015873;21.54039473186511;10.201471052574227;4.716666666666667;52.40740740740741;4.366666666666667;72.77777777777779;3.0;75.0;0.0;0.0;4.333333333333333;61.9047619047619;0.0;0.0;16.416666666666668;0.0;58.63095238095239;BB;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Japan;127975000.0;Asia and the Pacific;0.2857870357415204;37000;21.52168451369614;13.1121129482041;15.521904194167497;31.931794217347957;17.786218016187924;13.805005222302489;3.9166666666666665;43.51851851851852;2.6666666666666665;44.44444444444444;1.5;37.5;-1.0;0.0;3.1666666666666665;45.23809523809524;0.0;0.0;11.249999999999998;-1.0;36.60714285714285;CCC;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Antigua and Barbuda;100000.0;Americas;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Bahamas;387000.0;Americas;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Belize;359000.0;Americas;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Fiji;892000.0;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Kiribati;112000.0;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Dominica;;Americas;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Nauru;;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Palau;;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Samoa;194000.0;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Solomon Islands;587000.0;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Grenada;107000.0;Americas;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Tonga;106000.0;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Saint Kitts and Nevis;;Americas;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Saint Lucia;177000.0;Americas;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Malta;428000.0;Europe and Central Asia;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Tuvalu;;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Saint Vincent and the Grenadines;109000.0;Americas;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Vanuatu;265000.0;Asia and the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
Seychelles;94000.0;Africa;;;;;;;;;;;;;;;;;;;;;;;;;2018;Est. prevalence of population in modern slavery (victims per 1,000 population);
