COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
NGA;Nigeria;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;NG;NGA;NGA;nan
NOR;Norway;2019;Yes, the country has legal provisions for access to information;1972, 1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;NO;NOR;NOR;nan
OMN;Oman;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;OM;OMN;OMN;nan
PAK;Pakistan;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;PK;PAK;PAK;nan
PLW;Palau;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;PW;PLW;PLW;nan
PSE;State of Palestine;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;PSE;nan
PAN;Panama;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;PA;PAN;PAN;nan
PNG;Papua New Guinea;2019;Yes, the country has a constitutional right of access to information;1992, 2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;PNG;nan
PRY;Paraguay;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;PY;PRY;PRY;nan
PER;Peru;2019;Yes, the country has a constitutional right and other legal provisions for access to information;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2019;Yes, the country has a constitutional right and other legal provisions for access to information;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2019;Yes, the country has a constitutional right of access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2019;Yes, the country has a constitutional right of access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1972, 1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2019;Yes, the country has a constitutional right of access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1972, 1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;GBR;nan
USA;United States;2019;Yes, the country has legal provisions for access to information;1992, 2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2019;Yes, the country has a constitutional right of access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2019;Yes, the country has legal provisions for access to information;2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2019;Yes, the country has a constitutional right and other legal provisions for access to information;1992, 2017;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2019;No;;This indicator measures whether the country has laws protecting access to information. Data is drawn from Figure 3.6: Countries with Laws Protecting Access to Information (1972, 1992, and 2017) p. 102-p.103 in UNEP Environmental Rule of Law First Global Report 2019.  Countries with laws are noted as either, having a constitutional right and other legal provisions for access to information or having a constitutional right only, or having other legal provisions for access to information.;;;;;;;;;;;;;;ZWE;nan
