COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
PER;Peru;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;PE;PER;PER;nan
PHL;Philippines;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;PH;PHL;PHL;nan
POL;Poland;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;PL;POL;POL;nan
PRT;Portugal;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;PT;PRT;PRT;nan
QAT;Qatar;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;QA;QAT;QAT;nan
ROU;Romania;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;RO;ROU;ROU;nan
RUS;Russia;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;RU;RUS;RUS;nan
RWA;Rwanda;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;RW;RWA;RWA;nan
KNA;Saint Kitts and Nevis;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;KN;KNA;KNA;nan
LCA;Saint Lucia;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;LC;LCA;LCA;nan
VCT;Saint Vincent and The Grenadines;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;VCT;nan
WSM;Samoa;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;WS;WSM;WSM;nan
SMR;San Marino;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SM;SMR;SMR;nan
STP;Sao Tome and Principe;2021;No Data;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;ST;STP;STP;nan
SAU;Saudi Arabia;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SA;SAU;SAU;nan
SEN;Senegal;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2021;No Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2021;No Data;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2021;No Data;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2021;Draft Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2021;No Data;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2021;No Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;GBR;nan
USA;United States;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2021;Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2021;Draft Legislation;A prerequisite for conducting commercial transactions online is to have e-transaction laws that recognize the legal equivalence between paper-based and electronic forms of exchange. Such laws have been adopted by 158 countries (81 per cent), of which 79 are developing countries and 29 are Least Developing Countries. While almost all European countries (44 out of 45 countries) have in place e-transaction laws, and 89% in the Americas, the share in Africa is only 61%.;;;;;;;;;;;;;;ZWE;nan
