COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
TUV;Tuvalu;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2023;Yes, a participant state;2009.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2023;Yes, founding participant;2008.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2023;Yes, founding participant;2008.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;GBR;nan
USA;United States;2023;Yes, founding participant;2008.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2023;Yes, a participant state;2009.0;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2023;Not a participant state;;The indicator assesses whether a country is a participating state in the Montreux Document. The Montreux Document is the first international document to reaffirm the international legal obligations of States regarding the activities of private military and security companies. It also contains a series of best practices designed to help States take appropriate measures to comply with their obligations under international law.;;;;;;;;;;;;;;ZWE;nan
