DATAFLOW;REF_AREA;FREQ;MEASURE;TIME_PERIOD;OBS_VALUE;OBS_STATUS;UNIT_MEASURE_TYPE;UNIT_MEASURE;UNIT_MULT;SOURCE;NOTE_SOURCE;NOTE_INDICATOR;NOTE_CLASSIF;DECIMALS;UPPER_BOUND;LOWER_BOUND;ATTR_ENDPOINT
ILO:DF_SDG_0552_NOC_RT(1.0);ISL;A;SDG_0552_RT;2019;44.0;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISL;A;SDG_0552_RT;2020;38.6;B;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2012;31.7;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2013;32.5;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2014;32.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2015;31.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2016;34.3;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2017;34.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2018;33.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2019;30.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2020;28.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ISR;A;SDG_0552_RT;2021;30.1;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2012;22.2;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2013;22.0;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2014;21.9;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2015;21.8;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2016;22.0;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2017;22.4;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2018;23.2;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2019;23.3;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);ITA;A;SDG_0552_RT;2020;23.0;;RT;PT;0;LFS - EU Labour Force Survey;Repository: Eurostat special tabulation;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JAM;A;SDG_0552_RT;2012;62.5;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JAM;A;SDG_0552_RT;2013;64.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JAM;A;SDG_0552_RT;2014;63.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JOR;A;SDG_0552_RT;2017;63.3;B;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JOR;A;SDG_0552_RT;2018;58.2;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JOR;A;SDG_0552_RT;2019;62.0;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JOR;A;SDG_0552_RT;2020;60.2;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JOR;A;SDG_0552_RT;2021;57.2;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2012;11.3;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2013;10.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2014;11.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2015;12.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2016;13.3;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2017;12.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2018;14.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2019;14.7;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);JPN;A;SDG_0552_RT;2020;13.1;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KEN;A;SDG_0552_RT;2019;49.6;;RT;PT;0;HIES - Household Budget Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2012;32.2;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2013;27.5;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2014;33.4;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2015;36.1;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2016;35.2;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2017;34.2;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2018;37.8;B;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2019;40.9;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2020;42.5;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KGZ;A;SDG_0552_RT;2021;35.8;;RT;PT;0;LFS - Employment and Unemployment Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2012;16.7;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2019;29.2;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2013;22.5;;RT;PT;0;HIES - Household Socio-Economic Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2014;15.9;;RT;PT;0;HIES - Household Socio-Economic Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2015;25.1;;RT;PT;0;HIES - Household Socio-Economic Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2016;33.1;;RT;PT;0;HIES - Household Socio-Economic Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2017;20.2;;RT;PT;0;HIES - Household Socio-Economic Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2020;24.5;;RT;PT;0;HIES - Household Socio-Economic Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KHM;A;SDG_0552_RT;2021;24.6;;RT;PT;0;HIES - Household Socio-Economic Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KIR;A;SDG_0552_RT;2015;37.2;;RT;PT;0;PC - Population Census;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KIR;A;SDG_0552_RT;2020;40.9;;RT;PT;0;PC - Population Census;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KIR;A;SDG_0552_RT;2019;38.5;;RT;PT;0;HIES - Household Income and Expenditure Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2012;15.3;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2013;17.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2014;16.1;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2015;14.8;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2016;14.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2017;14.9;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2018;17.4;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2019;14.3;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2020;17.4;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);KOS;A;SDG_0552_RT;2021;23.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);LAO;A;SDG_0552_RT;2017;23.4;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);LBN;A;SDG_0552_RT;2019;28.9;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);LBR;A;SDG_0552_RT;2017;26.1;B;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);LKA;A;SDG_0552_RT;2013;23.3;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);LKA;A;SDG_0552_RT;2014;24.0;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);LKA;A;SDG_0552_RT;2015;23.7;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);LKA;A;SDG_0552_RT;2016;25.6;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
ILO:DF_SDG_0552_NOC_RT(1.0);LKA;A;SDG_0552_RT;2017;23.2;;RT;PT;0;LFS - Labour Force Survey;Repository: ILO-STATISTICS - Micro data processing;;;1;;;https://www.ilo.org/sdmx/rest/data/ILO,DF_SDG_0552_NOC_RT/?format=csv&startPeriod=2012-01-01&endPeriod=2023-12-31
