COUNTRY_ISO_3_original;country_col_not_used;TIME_PERIOD;RAW_OBS_VALUE;ATTR_NOTE_OF_SOURCE;ATTR_INDICATOR_NOTE_OF_SOURCE;ATTR_SOURCE_COMMENT;ATTR_ENCODING_LABELS;ATTR_SOURCE;ATTR_SOURCE_BODY;INDICATOR_CODE;INDICATOR_NAME;INDIATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_DESCRIPTION;Unnamed: 35;COUNTRY_ISO_2_country_list;COUNTRY_ISO_3_country_list;COUNTRY_ISO_3;ATTR_ENDPOINT
SEN;Senegal;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2172;;;;;;;;;;;;SN;SEN;SEN;nan
SRB;Serbia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2173;;;;;;;;;;;;RS;SRB;SRB;nan
SYC;Seychelles;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2174;;;;;;;;;;;;SC;SYC;SYC;nan
SLE;Sierra Leone;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2175;;;;;;;;;;;;SL;SLE;SLE;nan
SGP;Singapore;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2176;;;;;;;;;;;;SG;SGP;SGP;nan
SVK;Slovakia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2177;;;;;;;;;;;;;;SVK;nan
SVN;Slovenia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2178;;;;;;;;;;;;SI;SVN;SVN;nan
SLB;Solomon Islands;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2179;;;;;;;;;;;;SB;SLB;SLB;nan
SOM;Somalia;2019;No;;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2180;;;;;;;;;;;;SO;SOM;SOM;nan
ZAF;South Africa;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2181;;;;;;;;;;;;ZA;ZAF;ZAF;nan
SSD;South Sudan;2019;No;;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2182;;;;;;;;;;;;SS;SSD;SSD;nan
ESP;Spain;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2183;;;;;;;;;;;;ES;ESP;ESP;nan
LKA;Sri Lanka;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2184;;;;;;;;;;;;LK;LKA;LKA;nan
SDN;Sudan;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2185;;;;;;;;;;;;SD;SDN;SDN;nan
SUR;Suriname;2019;No;;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2186;;;;;;;;;;;;SR;SUR;SUR;nan
SWE;Sweden;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2187;;;;;;;;;;;;SE;SWE;SWE;nan
CHE;Switzerland;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2188;;;;;;;;;;;;CH;CHE;CHE;nan
SYR;Syria;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2189;;;;;;;;;;;;SY;SYR;SYR;nan
TJK;Tajikistan;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2190;;;;;;;;;;;;TJ;TJK;TJK;nan
TZA;Tanzania;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2191;;;;;;;;;;;;TZ;TZA;TZA;nan
THA;Thailand;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2192;;;;;;;;;;;;TH;THA;THA;nan
TLS;Timor-Leste;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2193;;;;;;;;;;;;;;TLS;nan
TGO;Togo;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2194;;;;;;;;;;;;;;TGO;nan
TON;Tonga;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2195;;;;;;;;;;;;;;TON;nan
TTO;Trinidad and Tobago;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2196;;;;;;;;;;;;;;TTO;nan
TUN;Tunisia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2197;;;;;;;;;;;;;;TUN;nan
TUR;Turkey;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2198;;;;;;;;;;;;;;TUR;nan
TKM;Turkmenistan;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2199;;;;;;;;;;;;TM;TKM;TKM;nan
TUV;Tuvalu;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2200;;;;;;;;;;;;TV;TUV;TUV;nan
UGA;Uganda;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2201;;;;;;;;;;;;;;UGA;nan
UKR;Ukraine;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2202;;;;;;;;;;;;UA;UKR;UKR;nan
ARE;United Arab Emirates;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2203;;;;;;;;;;;;;;ARE;nan
GBR;United Kingdom;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2204;;;;;;;;;;;;;;GBR;nan
USA;United States;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;1972, 1992, 2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2205;;;;;;;;;;;;;;USA;nan
URY;Uruguay;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2206;;;;;;;;;;;;;;URY;nan
UZB;Uzbekistan;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2207;;;;;;;;;;;;;;UZB;nan
VUT;Vanuatu;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2208;;;;;;;;;;;;;;VUT;nan
VEN;Venezuela;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2209;;;;;;;;;;;;;;VEN;nan
VNM;Vietnam;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2210;;;;;;;;;;;;;;VNM;nan
YEM;Yemen;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2211;;;;;;;;;;;;;;YEM;nan
ZMB;Zambia;2019;Yes, the country has a stand-alone legal instrument for environmental impact assessments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2212;;;;;;;;;;;;;;ZMB;nan
ZWE;Zimbabwe;2019;Yes, the country has environmental impact assessment provisions in other legal instruments;2017;This indicator assesses whether a country has an environmental impact assessment law, either as a stand alone legal instrument or a provision in other laws. Data is taken from Figure 3.15 Countrie with Environmental Impact Assessment Laws, p.127-127, UNEP Environmental Rule of Law. First Global Report 2213;;;;;;;;;;;;;;ZWE;nan
