;TIME_PERIOD;RAW_OBS_VALUE;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR
118;2022.0;2578.0;MNE;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
119;2022.0;258172.0;MAR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
120;2022.0;12312.0;MOZ;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
121;2023.0;;MMR;right_only;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
122;2022.0;1318.0;NAM;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
123;2022.0;105.0;NRU;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
124;2022.0;182978.0;NPL;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
125;2022.0;57012.0;NLD;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
126;2022.0;32766.0;NZL;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
127;2022.0;79591.0;NIC;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
128;2022.0;1075.0;NER;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
129;2022.0;123256.0;NGA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
130;2022.0;47026.0;NOR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
131;2022.0;55355.0;OMN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
132;2022.0;2059884.0;PAK;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
133;2022.0;113.0;PLW;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
134;2022.0;28452.0;PSE;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
135;2022.0;14003.0;PAN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
136;2022.0;12578.0;PNG;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
137;2022.0;19132.0;PRY;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
138;2022.0;220424.0;PER;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
139;2022.0;2576182.0;PHL;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
140;2022.0;235310.0;POL;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
141;2022.0;42674.0;PRT;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
142;2022.0;61167.0;QAT;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
143;2022.0;96287.0;ROU;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
144;2022.0;89326.0;RUS;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
145;2022.0;1817.0;RWA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
146;2022.0;292.0;KNA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
147;2022.0;834.0;LCA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
148;2022.0;703.0;VCT;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
149;2022.0;847.0;WSM;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
150;2022.0;36.0;SMR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
151;2022.0;450.0;STP;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
152;2022.0;602745.0;SAU;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
153;2022.0;3893.0;SEN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
154;2022.0;27575.0;SRB;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
155;2022.0;482.0;SYC;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
156;2022.0;1676.0;SLE;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
157;2022.0;74792.0;SGP;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
158;2022.0;39748.0;SVK;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
159;2022.0;14795.0;SVN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
160;2022.0;1570.0;SLB;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
161;2022.0;22310.0;SOM;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
162;2022.0;82398.0;ZAF;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
163;2022.0;2840.0;SSD;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
164;2022.0;77727.0;ESP;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
165;2022.0;146025.0;LKA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
166;2022.0;33949.0;SDN;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
167;2022.0;3096.0;SUR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
168;2022.0;48883.0;SWE;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
169;2022.0;13928.0;CHE;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
170;2022.0;62504.0;SYR;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
171;2022.0;8885.0;TJK;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
172;2022.0;8385.0;TZA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
173;2022.0;525932.0;THA;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
174;2022.0;3945.0;TLS;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
175;2022.0;2917.0;TGO;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
176;2022.0;717.0;TON;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
177;2022.0;9306.0;TTO;both;Reports of online child sexual exploitation material (CSAM);Marketplace;Online Abuse and exploitation;Outcome;MP_OL_OC_ROCSEM;https://www.missingkids.org/content/dam/missingkids/pdfs/2022-reports-by-country.pdf;CyberTipline Reports by country ;Reports of online child sexual exploitation material (CSAM) per 100,000 population;Number of CSAM reports sent by US companies to the NCMEC CyberTipline, per 100,000 population.;RATE_100000;;NCMEC 2022 CyberTipline Reports by country;;2023
