;goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;COUNTRY_NAME;COUNTRY_ISO_2;COUNTRY_ISO_3
371;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2005;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
372;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2006;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
373;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2007;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
374;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2008;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
375;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2009;2;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
376;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2010;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
377;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2011;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
378;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2012;1;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
379;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2013;2;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
380;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2014;1;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
381;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2015;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
382;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2016;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
383;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2017;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
384;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2018;1;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
385;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;422;Lebanon;2020;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Lebanon;LB;LBN
386;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;430;Liberia;2014;70;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Liberia;LR;LBR
387;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;430;Liberia;2015;6;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Liberia;LR;LBR
388;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;430;Liberia;2016;1;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Liberia;LR;LBR
389;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;442;Luxembourg;2017;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Luxembourg;LU;LUX
390;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;442;Luxembourg;2018;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Luxembourg;LU;LUX
391;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2005;8;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
392;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2006;11;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
393;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2007;44;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
394;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2008;108;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
395;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2009;125;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
396;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2010;143;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
397;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2011;123;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
398;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2012;150;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
399;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2013;99;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
400;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2014;109;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
401;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2015;5;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
402;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2016;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
403;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2017;11;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
404;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;450;Madagascar;2018;1;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Madagascar;MG;MDG
405;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;454;Malawi;2010;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malawi;MW;MWI
406;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;454;Malawi;2015;12;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malawi;MW;MWI
407;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;454;Malawi;2016;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malawi;MW;MWI
408;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;454;Malawi;2018;2;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malawi;MW;MWI
409;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;454;Malawi;2019;23;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malawi;MW;MWI
410;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2005;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
411;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2006;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
412;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2007;50;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
413;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2008;20;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
414;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2009;8;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
415;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2010;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
416;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2011;17;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
417;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2012;36;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
418;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2013;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
419;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2014;147;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
420;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2015;15;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
421;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2016;1;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
422;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2017;131;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
423;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2018;1;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
424;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;458;Malaysia;2019;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Malaysia;MY;MYS
425;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;462;Maldives;2005;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Maldives;MV;MDV
426;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;462;Maldives;2006;4;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Maldives;MV;MDV
427;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;462;Maldives;2007;2;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Maldives;MV;MDV
428;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;462;Maldives;2008;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Maldives;MV;MDV
429;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;466;Mali;2005;0;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Mali;ML;MLI
430;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;466;Mali;2006;9;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Mali;ML;MLI
431;['11'];['11.5'];['11.5.3'];VC_DSR_HSDN;Number of disruptions to health services attributed to disasters (number);888;466;Mali;2007;181;Float;;;;;;United Nations Office for Disaster Risk Reduction (2022);;"['Disclaimer: The data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) DesInventar disaster loss databases. Some of the data has not followed an official validation process and may be subject to revision at a later date.']";C;NUMBER;G;Mali;ML;MLI
